quote_unixtime,quote_readtime,quote_date,quote_time_hours,underlying_last,expire_date,expire_unix,dte,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,strike,p_bid,p_ask,p_size,p_last,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,strike_distance,strike_distance_pct
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.61387,0.00151,4.72853,-1.51695,2.3015,0.20953,3,160.21,100 x 100,136.9,140.9,3800,76.2,76.8,24 x 10,72.3,-0.39029,0.0014,4.74391,-1.23663,-1.53136,0.2174,53,53.4,0.014
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.59896,0.00145,4.77809,-1.52262,2.24887,0.2086,6,114.33,68 x 100,130.8,134.9,3810,80,80.5,8 x 8,97.13,-0.40418,0.00144,4.79011,-1.23893,-1.58241,0.2162,20,43.4,0.011
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.58435,0.00149,4.81979,-1.51801,2.19809,0.20701,1,115.04,89 x 53,124.5,128.1,3820,83.6,84.2,19 x 8,94.41,-0.41897,0.00147,4.82889,-1.23617,-1.63129,0.21439,4,33.4,0.009
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.57737,0.0015,4.83826,-1.50977,2.17292,0.20509,1,125.03,7 x 16,122.3,123,3825,85.9,86.5,11 x 8,82.7,-0.42641,0.00154,4.84739,-1.23983,-1.6578,0.21485,10,28.4,0.007
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.56951,0.00152,4.85729,-1.52685,2.14122,0.20731,1,122.11,10 x 74,119.9,122.1,3830,87.6,88.2,18 x 19,89.29,-0.43394,0.00149,4.86243,-1.23419,-1.68173,0.21348,8,23.4,0.006
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.55452,0.00152,4.88667,-1.50714,2.09012,0.20314,10,112.58,7 x 17,113.6,114.2,3840,92,92.6,18 x 8,99.8,-0.44867,0.00156,4.88963,-1.23376,-1.7331,0.21305,12,13.4,0.003
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.53846,0.00152,4.90954,-1.50904,2.03243,0.20396,10,108,66 x 60,107.2,110.4,3850,96.1,96.7,17 x 7,105,-0.46431,0.00155,4.90909,-1.22497,-1.78167,0.2115,6,3.4,0.001
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.523,0.00163,4.92473,-1.49211,1.97633,0.20092,5,115.97,7 x 7,102.2,102.8,3860,100.5,101.2,17 x 7,92.91,-0.47918,0.0016,4.92175,-1.21683,-1.83129,0.21047,2,6.6,0.002
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.50636,0.00162,4.93226,-1.48276,1.91801,0.19991,NA,0,7 x 29,96.8,97.4,3870,104.8,105.5,9 x 7,118.97,-0.49578,0.00157,4.92725,-1.20246,-1.87917,0.20852,1,16.6,0.004
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.4989,0.00163,4.93381,-1.47992,1.88808,0.20036,2,91.57,18 x 11,94.4,95,3875,104.3,107.4,2 x 2,101.38,-0.50375,0.00165,4.92615,-1.17489,-1.90112,0.20434,10,21.6,0.006
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.49082,0.00164,4.9325,-1.4681,1.85906,0.19848,1,78.75,9 x 11,91.4,92.1,3880,107.5,108.4,9 x 9,139.72,-0.51207,0.00158,4.92302,-1.16455,-1.92494,0.20345,1,26.6,0.007
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.47478,0.00164,4.92366,-1.45876,1.79957,0.19881,2,76.8,19 x 12,86.7,87.3,3890,113.7,115.8,2 x 50,116.27,-0.52792,0.00156,4.9132,-1.17557,-1.9724,0.20643,4,36.6,0.009
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.45809,0.00162,4.90695,-1.44194,1.73924,0.19772,107,77.63,8 x 12,81.8,82.4,3900,119.2,120,7 x 7,125.72,-0.54357,0.00165,4.89353,-1.15605,-2.01634,0.20507,5,46.6,0.012
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.44143,0.00163,4.8824,-1.42279,1.67918,0.19627,7,79.47,8 x 21,77,77.6,3910,122.2,126,100 x 55,116.93,-0.56069,0.00163,4.86441,-1.12757,-2.05788,0.20263,2,56.6,0.015
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.42489,0.0016,4.84763,-1.39651,1.61784,0.19419,2,65.3,21 x 13,72.1,72.7,3920,128.5,132.1,58 x 77,162.59,-0.57619,0.00164,4.82936,-1.11809,-2.09913,0.20283,1,66.6,0.017
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.41654,0.00167,4.82811,-1.38746,1.58745,0.1946,2,67.59,8 x 22,70,70.6,3925,132.4,133.3,7 x 7,124.58,-0.58495,0.00158,4.807,-1.10401,-2.11785,0.2019,1,71.6,0.019
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.40838,0.00163,4.80611,-1.37521,1.55732,0.19351,1,74.93,10 x 36,67.8,68.4,3930,134.9,135.6,7 x 7,0,-0.59437,0.00165,4.7816,-1.08663,-2.13623,0.20067,NA,76.6,0.02
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.39227,0.00162,4.75612,-1.35479,1.49728,0.19349,12,59.68,20 x 29,63.8,64.5,3940,139.5,143.7,75 x 73,178.3,-0.6101,0.00166,4.73037,-1.07006,-2.17072,0.20046,2,86.6,0.022
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.37582,0.00162,4.69692,-1.32692,1.43632,0.19198,4,51.3,6 x 31,59.7,60.3,3950,146.9,147.5,6 x 6,197,-0.62719,0.00164,4.66483,-1.03866,-2.20195,0.19897,9,96.6,0.025
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.35941,0.00157,4.62908,-1.29553,1.37448,0.1908,NA,0,16 x 4,55.7,56.3,3960,150.4,151.2,6 x 9,0,-0.64847,0.0017,4.56743,-0.97132,-2.22753,0.19271,NA,106.6,0.028
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.34406,0.00159,4.55456,-1.26637,1.3147,0.18981,NA,0,17 x 17,52,52.7,3970,156.8,157.6,6 x 6,0,-0.66487,0.00163,4.48107,-0.94181,-2.25003,0.19205,NA,116.6,0.03
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.33494,0.00155,4.50877,-1.24291,1.28239,0.18875,1,62.1,14 x 17,49.9,50.3,3975,159.7,160.4,6 x 6,0,-0.67426,0.00162,4.42874,-0.91871,-2.25937,0.19044,5,121.6,0.032
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.29543,0.00151,4.27838,-1.15927,1.13518,0.18684,6,41.1,6 x 20,41.6,42.1,4000,177.2,182.1,100 x 100,167.97,-0.70781,0.00158,4.21711,-0.88399,-2.2975,0.19467,1,146.6,0.038
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.22058,0.00132,3.6797,-0.95453,0.85113,0.18033,10,33.37,40 x 63,27.4,27.9,4050,211.1,216.5,100 x 100,203.36,-0.79581,0.00151,3.45194,-0.6394,-2.21027,0.18386,10,196.6,0.051
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.15875,0.00112,3.00014,-0.75408,0.61226,0.17727,105,20.75,67 x 42,17.6,18,4100,250.6,256.4,100 x 100,259.9,-0.87753,0.00129,2.42619,-0.38996,-1.83199,0.17388,1,246.6,0.064
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.10741,9e-4,2.30401,-0.56125,0.41847,0.17346,1,10.44,181 x 203,10.7,11.1,4150,294.7,301.2,100 x 159,0,-0.95018,0.001,1.17581,-0.15728,-1.01425,0.16539,NA,296.6,0.077
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.08766,6.9e-4,1.98178,-0.47658,0.34084,0.17269,NA,0,324 x 202,8.3,8.6,4175,315.8,322,100 x 100,0,-1,0,0,0,0,NA,NA,321.6,0.083
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.07082,6.4e-4,1.69514,-0.40457,0.27744,0.17257,61,6.12,123 x 265,6.5,6.7,4200,340,346.3,100 x 100,0,-1,0,0,0,0,NA,NA,346.6,0.09
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.05812,5.3e-4,1.44045,-0.34146,0.2249,0.17243,15,6.6,515 x 521,5,5.3,4225,364.4,370.5,100 x 100,0,-1,0,0,0,0,NA,NA,371.6,0.096
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.04627,4.8e-4,1.21251,-0.28533,0.18086,0.17249,2,0,293 x 335,3.9,4.1,4250,383,390.4,100 x 151,0,-1,0,0,0,0,NA,NA,396.6,0.103
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.03669,3.9e-4,1.01312,-0.23768,0.1447,0.17201,2,4.2,432 x 470,3,3.2,4275,409.6,416.3,100 x 100,0,-1,0,0,0,0,NA,NA,421.6,0.109
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.03025,2.9e-4,0.84728,-0.19847,0.11621,0.17342,4,2.32,343 x 86,2.35,2.5,4300,434.5,440.9,100 x 100,0,-1,0,0,0,0,NA,NA,446.6,0.116
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.013,1.9e-4,0.43187,-0.10241,0.05267,0.17884,3,1.25,443 x 476,0.95,1.1,4400,529.5,536.6,100 x 100,0,-1,0,0,0,0,NA,NA,546.6,0.142
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-10,1676062800,37,0.00392,3e-5,0.14854,-0.03824,0.01542,0.20129,1,0.33,583 x 630,0.25,0.35,4600,727.8,735.7,100 x 100,0,-1,0,0,0,0,NA,NA,746.6,0.194
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-02-17,1676667600,44,1,0,105.17412,0,0,-5e-5,NA,0,215 x 150,762.8,772.8,3090,2.75,2.95,2814 x 1869,2.9,-0.01812,1.4e-4,0.59771,-0.19818,-0.08758,0.31434,21,763.4,0.198
